cName,cType,每秒字节数,服务器地理位置,客户端地理位置,客户端端口,服务器,客户端,请求字节数,响应时间,请求接收端,客户端网段,请求发起端,开始时间
="2409:8c44:0:ff01:0:0:0:72x8320xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="42959",="2409:871E:8200:4::FFFB",="2409:8088:2000:400::125",="146.00 B",="847.52us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8088:2000:400::125",="2022-10-22 18:37:42.323639579"
="118-213-93-177x2423xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="40805",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="854.57us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 18:37:38.698270769"
="117-149-139-169x4589xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="42984",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::C0",="136.00 B",="1.67ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::C0",="2022-10-22 18:37:36.482690869"
="118-213-93-177x2947xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="52154",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="889.55us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 18:37:33.783057005"
="2408:873c:4810:6:0:0:0:222x9872xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="48606",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::8",="147.00 B",="1ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::8",="2022-10-22 18:37:29.543179373"
="122-225-28-226x1339xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="13947",="2409:871E:8200:4::FFFB",="240E:1C:6200:2::7",="135.00 B",="915.16us",="2409:871E:8200:4::FFFB",="未知网段",="240E:1C:6200:2::7",="2022-10-22 18:37:28.672155818"
="117-149-139-169x6955xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="52751",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::2E",="136.00 B",="795.9us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::2E",="2022-10-22 18:37:27.945465856"
="117-149-139-169x7959xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="34749",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::2E",="136.00 B",="853.44us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::2E",="2022-10-22 18:37:23.693391342"
="122-225-28-226x6014xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="60204",="2409:871E:8200:4::FFFB",="240E:1C:6200:2::7",="135.00 B",="901.16us",="2409:871E:8200:4::FFFB",="未知网段",="240E:1C:6200:2::7",="2022-10-22 18:37:21.813624425"
="2408:873c:4810:6:0:0:0:222x3824xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="34828",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::9",="147.00 B",="888.74us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::9",="2022-10-22 18:37:21.340008045"
="2408:873c:4810:6:0:0:0:222x6586xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="57042",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::A",="147.00 B",="921.58us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::A",="2022-10-22 18:37:19.978981428"
="2408:873c:4810:6:0:0:0:222x8536xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="35726",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="147.00 B",="970.2us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 18:37:15.948949786"
="122-225-28-226x2212xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="44443",="2409:871E:8200:4::FFFB",="240E:1C:6200:1::5",="135.00 B",="747.49us",="2409:871E:8200:4::FFFB",="未知网段",="240E:1C:6200:1::5",="2022-10-22 18:37:14.520853758"
="2409:8c20:bea1:1:1:0:0:a4x6330xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="35051",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::8",="146.00 B",="892.06us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::8",="2022-10-22 18:36:46.810523641"
="2409:8c20:bea1:1:1:0:0:a4x5376xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="33687",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::9",="146.00 B",="1.2ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::9",="2022-10-22 18:36:40.445877184"
="2409:8c20:bea1:1:1:0:0:a4x866xmapsystm.icbc.com.cn",="1(A)",="342.00 Bps",="中国",="中国",="52223",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::9",="145.00 B",="922.62us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::9",="2022-10-22 18:36:35.448255565"
="2409:8c20:bea1:1:1:0:0:a4x444xmapsystm.icbc.com.cn",="1(A)",="342.00 Bps",="中国",="中国",="47837",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::9",="145.00 B",="936.97us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::9",="2022-10-22 18:36:29.802267471"
="240e:908:103:200:0:0:0:f0x37xmapsystm.icbc.com.cn",="1(A)",="340.00 Bps",="中国",="中国",="10240",="2409:871E:8200:4::FFFB",="240E:41:1:13::3",="144.00 B",="967.3us",="2409:871E:8200:4::FFFB",="未知网段",="240E:41:1:13::3",="2022-10-22 18:35:54.961164940"
="36-156-127-62x3263xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="51706",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="134.00 B",="769.46us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 18:34:59.940795080"
="36-156-127-62x9311xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="42871",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::A",="134.00 B",="839.66us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::A",="2022-10-22 18:34:55.516406906"
="36-156-127-62x765xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="33448",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::9",="133.00 B",="1.05ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::9",="2022-10-22 18:34:45.507451645"
="45-115-167-32x9690xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="53406",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="134.00 B",="966.28us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 18:34:42.068140074"
="117-161-179-77x3748xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="6333",="2409:871E:8200:4::FFFB",="2409:8010:2000:1131::22",="135.00 B",="967us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8010:2000:1131::22",="2022-10-22 18:34:25.369849318"
="221-178-32-194x3134xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="48082",="2409:871E:8200:4::FFFB",="2409:8060:20EA:113::2",="135.00 B",="884.73us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8060:20EA:113::2",="2022-10-22 18:34:21.178076402"
="61-147-227-97x858xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="50347",="2409:871E:8200:4::FFFB",="240E:5A:300:1001::2",="133.00 B",="1.01ms",="2409:871E:8200:4::FFFB",="未知网段",="240E:5A:300:1001::2",="2022-10-22 18:33:57.354523295"
="2409:8c04:1005:111d:0:0:0:52x2490xmapsystm.icbc.com.cn",="1(A)",="350.00 Bps",="中国",="中国",="6967",="2409:871E:8200:4::FFFB",="2409:8008:2000:33::3",="149.00 B",="857.11us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8008:2000:33::3",="2022-10-22 18:33:44.692696698"
="110-188-68-204x4226xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="48388",="2409:871E:8200:4::FFFB",="240E:56:4606:825B::3",="135.00 B",="926.88us",="2409:871E:8200:4::FFFB",="未知网段",="240E:56:4606:825B::3",="2022-10-22 18:33:35.336307729"
="2408:8763:0:e:0:0:0:4bx7128xmapsystm.icbc.com.cn",="1(A)",="338.00 Bps",="中国",="中国",="62685",="2409:871E:8200:4::FFFB",="2408:8663::1:15",="143.00 B",="766.89us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8663::1:15",="2022-10-22 18:33:35.717819941"
="110-188-68-204x4226xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="24648",="2409:871E:8200:4::FFFB",="240E:56:4606:825B::3",="135.00 B",="993.72us",="2409:871E:8200:4::FFFB",="未知网段",="240E:56:4606:825B::3",="2022-10-22 18:33:35.403742713"
="2409:8c10:c00:4fc:0:0:0:5cx9683xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="61232",="2409:871E:8200:4::FFFB",="2409:8010:2000:1131::22",="147.00 B",="1.04ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8010:2000:1131::22",="2022-10-22 18:33:20.038933664"
="211-91-67-42x4911xmapsystm.icbc.com.cn",="1(A)",="330.00 Bps",="中国",="中国",="36635",="2409:871E:8200:4::FFFB",="2408:8000:C03B:1::A:4B",="145.00 B",="968.01us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8000:C03B:1::A:4B",="2022-10-22 18:32:55.048198789"
="118-213-93-177x4030xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="33445",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="918.2us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 18:32:47.164180388"
="240e:f7:4f00:1a00:0:0:0:48x6411xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="20268",="2409:871E:8200:4::FFFB",="240E:1C:6200:1::5",="147.00 B",="865.48us",="2409:871E:8200:4::FFFB",="未知网段",="240E:1C:6200:1::5",="2022-10-22 18:32:47.783471749"
="119-0-66-39x8916xmapsystm.icbc.com.cn",="1(A)",="316.00 Bps",="中国",="中国",="50316",="2409:871E:8200:4::FFFB",="240E:4A:4400:2::5",="132.00 B",="902.83us",="2409:871E:8200:4::FFFB",="未知网段",="240E:4A:4400:2::5",="2022-10-22 18:32:44.219612593"
="240e:f7:4f00:1a00:0:0:0:48x6484xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="42017",="2409:871E:8200:4::FFFB",="240E:1C:6200:2::6",="147.00 B",="909.24us",="2409:871E:8200:4::FFFB",="未知网段",="240E:1C:6200:2::6",="2022-10-22 18:32:44.359892453"
="120-221-66-137x2534xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="33462",="2409:871E:8200:4::FFFB",="2409:803C:2001:8029::2",="147.00 B",="947.06us",="2409:871E:8200:4::FFFB",="未知网段",="2409:803C:2001:8029::2",="2022-10-22 18:32:39.359472289"
="118-213-93-177x54xmapsystm.icbc.com.cn",="1(A)",="330.00 Bps",="中国",="中国",="56408",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="145.00 B",="909.9us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 18:32:38.794981537"
="211-91-67-42x759xmapsystm.icbc.com.cn",="1(A)",="328.00 Bps",="中国",="中国",="45441",="2409:871E:8200:4::FFFB",="2408:8000:C03B:1::A:4B",="144.00 B",="808.02us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8000:C03B:1::A:4B",="2022-10-22 18:32:36.246056231"
="118-213-93-177x1557xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="48865",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="799.36us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 18:32:33.820722202"
="123-187-31-140x5184xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="51604",="2409:871E:8200:4::FFFB",="240E:41:C000:5::5",="135.00 B",="1.15ms",="2409:871E:8200:4::FFFB",="未知网段",="240E:41:C000:5::5",="2022-10-22 18:32:32.160547407"
="120-221-66-137x3493xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="39469",="2409:871E:8200:4::FFFB",="2409:803C:2001:802B::2",="147.00 B",="788.22us",="2409:871E:8200:4::FFFB",="未知网段",="2409:803C:2001:802B::2",="2022-10-22 18:32:32.310687643"
="2408:873c:4810:6:0:0:0:222x1741xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="39650",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::A",="147.00 B",="965.06us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::A",="2022-10-22 18:32:32.624867338"
="117-149-139-169x7497xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="56126",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::2E",="136.00 B",="942.94us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::2E",="2022-10-22 18:32:31.308659549"
="119-0-66-39x1811xmapsystm.icbc.com.cn",="1(A)",="316.00 Bps",="中国",="中国",="65116",="2409:871E:8200:4::FFFB",="240E:4A:4400:3::1:18",="132.00 B",="886.82us",="2409:871E:8200:4::FFFB",="未知网段",="240E:4A:4400:3::1:18",="2022-10-22 18:32:30.411527042"
="123-187-31-140x5253xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="50745",="2409:871E:8200:4::FFFB",="240E:41:C000:5::5",="135.00 B",="869.61us",="2409:871E:8200:4::FFFB",="未知网段",="240E:41:C000:5::5",="2022-10-22 18:32:18.339648866"
="120-226-148-222x6085xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="8400",="2409:871E:8200:4::FFFB",="2409:8050:2000:1101::2F",="136.00 B",="996.05us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8050:2000:1101::2F",="2022-10-22 18:32:11.134701893"
="112-47-28-200x9266xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="41819",="2409:871E:8200:4::FFFB",="2409:8034:2000:2019::1",="134.00 B",="856.13us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8034:2000:2019::1",="2022-10-22 18:31:59.689940707"
="2409:8c20:bea1:1:1:0:0:a4x3475xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="59737",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::8",="146.00 B",="959.66us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::8",="2022-10-22 18:31:29.803267146"
="2409:8c50:5e00:0:0:0:0:40dx2554xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="46001",="2409:871E:8200:4::FFFB",="2409:8050:2000:1101::25",="147.00 B",="902.29us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8050:2000:1101::25",="2022-10-22 18:31:27.248782990"
="2409:8c5e:5000:c:0:0:0:50x1650xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="59139",="2409:871E:8200:4::FFFB",="2409:805E:2000:2::13",="146.00 B",="847.68us",="2409:871E:8200:4::FFFB",="未知网段",="2409:805E:2000:2::13",="2022-10-22 18:31:07.677756455"
="111-20-23-172x2311xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="44545",="2409:871E:8200:4::FFFB",="2409:8070:B:1005::5022",="134.00 B",="854.52us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8070:B:1005::5022",="2022-10-22 18:30:56.437371772"
="111-20-23-172x9606xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="51072",="2409:871E:8200:4::FFFB",="2409:8070:B:1005::5021",="134.00 B",="981.06us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8070:B:1005::5021",="2022-10-22 18:30:47.286893866"
="2409:8c60:2400:0:0:0:0:85ex3491xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="43409",="2409:871E:8200:4::FFFB",="2409:8060:20EA:113::2",="147.00 B",="752.29us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8060:20EA:113::2",="2022-10-22 18:30:28.274691092"
="45-115-167-32x4207xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="54365",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::8",="134.00 B",="898.92us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::8",="2022-10-22 18:29:44.625977766"
="45-115-167-32x9299xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="36888",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="134.00 B",="981.18us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 18:29:42.957124327"
="45-115-167-32x5440xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="56247",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::A",="134.00 B",="888.6us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::A",="2022-10-22 18:29:41.075623943"
="221-178-32-194x8349xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="41681",="2409:871E:8200:4::FFFB",="2409:8060:20EA:111::1",="135.00 B",="976.85us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8060:20EA:111::1",="2022-10-22 18:29:23.629552664"
="117-161-179-77x7597xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="46173",="2409:871E:8200:4::FFFB",="2409:8010:2000:1011::22",="135.00 B",="996.49us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8010:2000:1011::22",="2022-10-22 18:29:16.692720075"
="221-178-32-194x6317xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="43634",="2409:871E:8200:4::FFFB",="2409:8060:20EA:111::1",="135.00 B",="894.3us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8060:20EA:111::1",="2022-10-22 18:29:05.749329205"
="120-240-94-82x8395xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="52597",="2409:871E:8200:4::FFFB",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFEF",="134.00 B",="952.21us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8057:2000:8FFF:FFFF:FFFF:FFFF:FFEF",="2022-10-22 18:28:47.209185897"
="36-147-17-79x1632xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="62765",="2409:871E:8200:4::FFFB",="2409:806C:2000:7200::1101",="133.00 B",="1.09ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:806C:2000:7200::1101",="2022-10-22 18:28:40.322261195"
="240e:cf:af00:210:0:0:0:74x9429xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="42357",="2409:871E:8200:4::FFFB",="240E:13:0:100::223",="146.00 B",="819.74us",="2409:871E:8200:4::FFFB",="未知网段",="240E:13:0:100::223",="2022-10-22 18:28:37.461836173"
="2408:8763:0:e:0:0:0:4bx8709xmapsystm.icbc.com.cn",="1(A)",="338.00 Bps",="中国",="中国",="58833",="2409:871E:8200:4::FFFB",="2408:8662::1:15",="143.00 B",="825.2us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8662::1:15",="2022-10-22 18:28:36.997826199"
="111-29-28-161x9843xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="2349",="2409:871E:8200:4::FFFB",="2409:805E:2000:2::13",="134.00 B",="809.99us",="2409:871E:8200:4::FFFB",="未知网段",="2409:805E:2000:2::13",="2022-10-22 18:28:33.650354866"
="117-135-240-112x1958xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="18437",="2409:871E:8200:4::FFFB",="2409:806A:2010:40::100:2",="136.00 B",="948.1us",="2409:871E:8200:4::FFFB",="未知网段",="2409:806A:2010:40::100:2",="2022-10-22 18:27:59.740842243"
="118-213-93-177x2801xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="39761",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::69",="147.00 B",="923.27us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::69",="2022-10-22 18:27:47.523941683"
="118-213-93-177x2413xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="40347",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="842.3us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 18:27:42.358123228"
="118-213-93-177x3536xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="42339",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="936.13us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 18:27:38.982239615"
="117-149-139-169x1952xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="35006",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::C",="136.00 B",="933.79us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::C",="2022-10-22 18:27:35.222703165"
="118-213-93-177x4974xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="44290",="2409:871E:8200:4::FFFB",="240E:44:4001:8001::73",="147.00 B",="958.19us",="2409:871E:8200:4::FFFB",="未知网段",="240E:44:4001:8001::73",="2022-10-22 18:27:34.045979312"
="117-149-139-169x79xmapsystm.icbc.com.cn",="1(A)",="320.00 Bps",="中国",="中国",="40333",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::C",="134.00 B",="896.47us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::C",="2022-10-22 18:27:32.055721593"
="119-0-66-39x7005xmapsystm.icbc.com.cn",="1(A)",="316.00 Bps",="中国",="中国",="32499",="2409:871E:8200:4::FFFB",="240E:4A:4400:2::5",="132.00 B",="923.16us",="2409:871E:8200:4::FFFB",="未知网段",="240E:4A:4400:2::5",="2022-10-22 18:27:31.824771958"
="120-226-148-222x1536xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="26462",="2409:871E:8200:4::FFFB",="2409:8050:2000:1101::35",="136.00 B",="1.07ms",="2409:871E:8200:4::FFFB",="未知网段",="2409:8050:2000:1101::35",="2022-10-22 18:27:24.652068367"
="120-221-66-137x1287xmapsystm.icbc.com.cn",="1(A)",="334.00 Bps",="中国",="中国",="57122",="2409:871E:8200:4::FFFB",="2409:803C:2001:8029::2",="147.00 B",="929.69us",="2409:871E:8200:4::FFFB",="未知网段",="2409:803C:2001:8029::2",="2022-10-22 18:27:22.161250157"
="117-149-139-169x4566xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="33782",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::C2",="136.00 B",="863.59us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::C2",="2022-10-22 18:27:21.945460130"
="117-149-139-169x6119xmapsystm.icbc.com.cn",="1(A)",="324.00 Bps",="中国",="中国",="49281",="2409:871E:8200:4::FFFB",="2409:8028:2003:8000::C6",="136.00 B",="811.92us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8028:2003:8000::C6",="2022-10-22 18:27:18.353014674"
="2408:873c:4810:6:0:0:0:222x8451xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="34608",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::8",="147.00 B",="972.68us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::8",="2022-10-22 18:27:17.837543024"
="123-187-31-140x4874xmapsystm.icbc.com.cn",="1(A)",="322.00 Bps",="中国",="中国",="19782",="2409:871E:8200:4::FFFB",="240E:41:C000:5::5",="135.00 B",="1.71ms",="2409:871E:8200:4::FFFB",="未知网段",="240E:41:C000:5::5",="2022-10-22 18:27:16.406115721"
="2408:873c:4810:6:0:0:0:222x1689xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="37356",="2409:871E:8200:4::FFFB",="2409:8020:2000:223::B",="147.00 B",="800.94us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:223::B",="2022-10-22 18:27:10.513213222"
="111-43-86-89x2711xmapsystm.icbc.com.cn",="1(A)",="318.00 Bps",="中国",="中国",="39466",="2409:871E:8200:4::FFFB",="2409:801A:2000::22",="133.00 B",="879.34us",="2409:871E:8200:4::FFFB",="未知网段",="2409:801A:2000::22",="2022-10-22 18:27:07.175739193"
="2409:8c20:bea1:1:1:0:0:a4x9485xmapsystm.icbc.com.cn",="1(A)",="344.00 Bps",="中国",="中国",="41278",="2409:871E:8200:4::FFFB",="2409:8020:2000:824::8",="146.00 B",="923.17us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8020:2000:824::8",="2022-10-22 18:26:55.362845197"
="110-52-59-66x2183xmapsystm.icbc.com.cn",="1(A)",="330.00 Bps",="中国",="中国",="54199",="2409:871E:8200:4::FFFB",="2408:8001:2000:1::52A",="145.00 B",="845.36us",="2409:871E:8200:4::FFFB",="未知网段",="2408:8001:2000:1::52A",="2022-10-22 18:26:53.475753297"
="2409:8c50:5e00:0:0:0:0:40dx1920xmapsystm.icbc.com.cn",="1(A)",="346.00 Bps",="中国",="中国",="22471",="2409:871E:8200:4::FFFB",="2409:8050:2000:1101::31",="147.00 B",="988.21us",="2409:871E:8200:4::FFFB",="未知网段",="2409:8050:2000:1101::31",="2022-10-22 18:26:40.985174623"
